ServerName,FQDN,Status,Name,StartName,StartMode,
CFSIBXITIDC02,CFSIBXITIDC02.adcfs.capita.co.uk,Online,SQLBrowser,ADCFS\svcSQL,Disabled,
CFSIBXITIDC02,CFSIBXITIDC02.adcfs.capita.co.uk,Online,SQLSERVERAGENT,ADCFS\svcSQL,Auto,"sc \\CFSIBXITIDC02.adcfs.capita.co.uk start ""SQLSERVERAGENT"""
CFSIBXVSSAPP01,CFSIBXVSSAPP01.adcfs.capita.co.uk,Online,coveran,ADCFS\SRVFAR_TFSSERVICE,Auto,"sc \\CFSIBXVSSAPP01.adcfs.capita.co.uk start ""coveran"""
CFSIBXVSSAPP01,CFSIBXVSSAPP01.adcfs.capita.co.uk,Online,SPTimerV3,ADCFS\SRVFAR_TFSSERVICE,Auto,"sc \\CFSIBXVSSAPP01.adcfs.capita.co.uk start ""SPTimerV3"""
CFSIBXVSSAPP01,CFSIBXVSSAPP01.adcfs.capita.co.uk,Online,TFSServerScheduler,ADCFS\SRVFAR_TFSSERVICE,Auto,"sc \\CFSIBXVSSAPP01.adcfs.capita.co.uk start ""TFSServerScheduler"""
CFSIBXVSSAPP01,CFSIBXVSSAPP01.adcfs.capita.co.uk,Online,VSTFBUILD,NT AUTHORITY\NETWORK SERVICE,Auto,"sc \\CFSIBXVSSAPP01.adcfs.capita.co.uk start ""VSTFBUILD"""
CFSICBDC01,CFSICBDC01.adcfs.capita.co.uk,Online,coveran,ADCFS\SRVFAR_TFSSERVICE,Auto,"sc \\CFSICBDC01.adcfs.capita.co.uk start ""coveran"""
CFSICBDC01,CFSICBDC01.adcfs.capita.co.uk,Online,SPTimerV3,ADCFS\SRVFAR_TFSSERVICE,Auto,"sc \\CFSICBDC01.adcfs.capita.co.uk start ""SPTimerV3"""
CFSICBDC01,CFSICBDC01.adcfs.capita.co.uk,Online,TFSServerScheduler,ADCFS\SRVFAR_TFSSERVICE,Auto,"sc \\CFSICBDC01.adcfs.capita.co.uk start ""TFSServerScheduler"""
CFSICBDC01,CFSICBDC01.adcfs.capita.co.uk,Online,VSTFBUILD,NT AUTHORITY\NETWORK SERVICE,Auto,"sc \\CFSICBDC01.adcfs.capita.co.uk start ""VSTFBUILD"""
CFSJERGCM01,CFSJERGCM01.adcfs.capita.co.uk,Online,BackupExecAgentBrowser,.\Administrator,Auto,"sc \\CFSJERGCM01.adcfs.capita.co.uk start ""BackupExecAgentBrowser"""
CFSJERGCM01,CFSJERGCM01.adcfs.capita.co.uk,Online,BackupExecDeviceMediaService,.\Administrator,Auto,"sc \\CFSJERGCM01.adcfs.capita.co.uk start ""BackupExecDeviceMediaService"""
CFSJERGCM01,CFSJERGCM01.adcfs.capita.co.uk,Online,BackupExecJobEngine,.\Administrator,Auto,"sc \\CFSJERGCM01.adcfs.capita.co.uk start ""BackupExecJobEngine"""
CFSJERGCM01,CFSJERGCM01.adcfs.capita.co.uk,Online,BackupExecRPCService,.\Administrator,Auto,"sc \\CFSJERGCM01.adcfs.capita.co.uk start ""BackupExecRPCService"""
CFSJERGCM01,CFSJERGCM01.adcfs.capita.co.uk,Online,MSSQLSERVER,adcfs\svcsql,Auto,"sc \\CFSJERGCM01.adcfs.capita.co.uk start ""MSSQLSERVER"""
CFSJERMANAPP01,CFSJERMANAPP01.adcfs.capita.co.uk,Online,MSSQLSERVER,ADCFS\svcSQL,Auto,"sc \\CFSJERMANAPP01.adcfs.capita.co.uk start ""MSSQLSERVER"""
CFSJERMANAPP01,CFSJERMANAPP01.adcfs.capita.co.uk,Online,SQLSERVERAGENT,ADCFS\svcSQL,Auto,"sc \\CFSJERMANAPP01.adcfs.capita.co.uk start ""SQLSERVERAGENT"""
CFSLDSBEXAPP01,CFSLDSBEXAPP01.adcfs.capita.co.uk,Online,BackupExecAgentBrowser,ADCFS\svcbackupexec,Auto,"sc \\CFSLDSBEXAPP01.adcfs.capita.co.uk start ""BackupExecAgentBrowser"""
CFSLDSBEXAPP01,CFSLDSBEXAPP01.adcfs.capita.co.uk,Online,BackupExecDeviceMediaService,ADCFS\svcbackupexec,Auto,"sc \\CFSLDSBEXAPP01.adcfs.capita.co.uk start ""BackupExecDeviceMediaService"""
CFSLDSBEXAPP01,CFSLDSBEXAPP01.adcfs.capita.co.uk,Online,BackupExecJobEngine,ADCFS\svcbackupexec,Auto,"sc \\CFSLDSBEXAPP01.adcfs.capita.co.uk start ""BackupExecJobEngine"""
CFSLDSBEXAPP01,CFSLDSBEXAPP01.adcfs.capita.co.uk,Online,BackupExecRPCService,ADCFS\svcbackupexec,Auto,"sc \\CFSLDSBEXAPP01.adcfs.capita.co.uk start ""BackupExecRPCService"""
CFSLDSCTXBECK01,CFSLDSCTXBECK01.adcfs.capita.co.uk,Online,Citrix SMA Service,.\Ctx_SmaUser,Auto,"sc \\CFSLDSCTXBECK01.adcfs.capita.co.uk start ""Citrix SMA Service"""
CFSLDSCTXBECK01,CFSLDSCTXBECK01.adcfs.capita.co.uk,Online,cpsvc,.\Ctx_SmaUser,Auto,"sc \\CFSLDSCTXBECK01.adcfs.capita.co.uk start ""cpsvc"""
CFSLDSCTXBECK02,CFSLDSCTXBECK02.adcfs.capita.co.uk,Online,Citrix SMA Service,.\Ctx_SmaUser,Auto,"sc \\CFSLDSCTXBECK02.adcfs.capita.co.uk start ""Citrix SMA Service"""
CFSLDSCTXBECK02,CFSLDSCTXBECK02.adcfs.capita.co.uk,Online,cpsvc,.\Ctx_SmaUser,Auto,"sc \\CFSLDSCTXBECK02.adcfs.capita.co.uk start ""cpsvc"""
CFSLDSDEV1,CFSLDSDEV1.adcfs.capita.co.uk,Online,SQLSERVERAGENT,ADCFS\srvhuddss,Auto,"sc \\CFSLDSDEV1.adcfs.capita.co.uk start ""SQLSERVERAGENT"""
CFSLDSDEV1,CFSLDSDEV1.adcfs.capita.co.uk,Online,UVSchedulerGL_UAT,adcfs\SRVHuddSS,Manual,
CFSLDSDEV1,CFSLDSDEV1.adcfs.capita.co.uk,Online,UVSchedulerService,adcfs\SRVHuddSS,Manual,
CFSLDSDLPAPP01,CFSLDSDLPAPP01.adcfs.capita.co.uk,Online,CTDS.DocumentTransfer.Client,SRVDOLPHPROD@adcfs.capita.co.uk,Auto,"sc \\CFSLDSDLPAPP01.adcfs.capita.co.uk start ""CTDS.DocumentTransfer.Client"""
CFSLDSDLPAPP01,CFSLDSDLPAPP01.adcfs.capita.co.uk,Online,TransferServerService,SRVDOLPHPROD@adcfs.capita.co.uk,Auto,"sc \\CFSLDSDLPAPP01.adcfs.capita.co.uk start ""TransferServerService"""
CFSLDSDLPAPP02,CFSLDSDLPAPP02.adcfs.capita.co.uk,Online,AWJobScheduler,ADCFS\SRVDOLPHPROD,Auto,"sc \\CFSLDSDLPAPP02.adcfs.capita.co.uk start ""AWJobScheduler"""
CFSLDSDLPAPP02,CFSLDSDLPAPP02.adcfs.capita.co.uk,Online,AWMonitorAndDownloadAgent,ADCFS\SRVDOLPHPROD,Auto,"sc \\CFSLDSDLPAPP02.adcfs.capita.co.uk start ""AWMonitorAndDownloadAgent"""
CFSLDSDLPAPP02,CFSLDSDLPAPP02.adcfs.capita.co.uk,Online,AWProcessWorkAgent,ADCFS\SRVDOLPHPROD,Auto,"sc \\CFSLDSDLPAPP02.adcfs.capita.co.uk start ""AWProcessWorkAgent"""
CFSLDSDLPAPP02,CFSLDSDLPAPP02.adcfs.capita.co.uk,Online,AWResourcesAgent,ADCFS\SRVDOLPHPROD,Auto,"sc \\CFSLDSDLPAPP02.adcfs.capita.co.uk start ""AWResourcesAgent"""
CFSLDSDLPAPP02,CFSLDSDLPAPP02.adcfs.capita.co.uk,Online,Singularity Event Manager,ADCFS\SRVDOLPHPROD,Auto,"sc \\CFSLDSDLPAPP02.adcfs.capita.co.uk start ""Singularity Event Manager"""
CFSLDSDLPAPP02,CFSLDSDLPAPP02.adcfs.capita.co.uk,Online,Singularity FS Adapter,ADCFS\SRVDOLPHPROD,Auto,"sc \\CFSLDSDLPAPP02.adcfs.capita.co.uk start ""Singularity FS Adapter"""
CFSLDSDLPAPP02,CFSLDSDLPAPP02.adcfs.capita.co.uk,Online,Singularity Gemini Adapter,ADCFS\SRVDOLPHPROD,Auto,"sc \\CFSLDSDLPAPP02.adcfs.capita.co.uk start ""Singularity Gemini Adapter"""
CFSLDSDLPSQL01,CFSLDSDLPSQL01.adcfs.capita.co.uk,Online,AWJobScheduler,ADCFS\SRVDOLPHPROD,Disabled,
CFSLDSDLPSQL01,CFSLDSDLPSQL01.adcfs.capita.co.uk,Online,AWMonitorAndDownloadAgent,ADCFS\SRVDOLPHPROD,Disabled,
CFSLDSDLPSQL01,CFSLDSDLPSQL01.adcfs.capita.co.uk,Online,AWProcessWorkAgent,ADCFS\SRVDOLPHPROD,Disabled,
CFSLDSDLPSQL01,CFSLDSDLPSQL01.adcfs.capita.co.uk,Online,AWResourcesAgent,ADCFS\SRVDOLPHPROD,Disabled,
CFSLDSDLPSQL01,CFSLDSDLPSQL01.adcfs.capita.co.uk,Online,MSSQLSERVER,ADCFS\svcSQL,Auto,"sc \\CFSLDSDLPSQL01.adcfs.capita.co.uk start ""MSSQLSERVER"""
CFSLDSDLPSQL01,CFSLDSDLPSQL01.adcfs.capita.co.uk,Online,SQLSERVERAGENT,adcfs\svcSQL,Auto,"sc \\CFSLDSDLPSQL01.adcfs.capita.co.uk start ""SQLSERVERAGENT"""
CFSLDSFAXAPP01,CFSLDSFAXAPP01.adcfs.capita.co.uk,Online,CapaSync,ADCFS\SRV_LDS_RightFax,Auto,"sc \\CFSLDSFAXAPP01.adcfs.capita.co.uk start ""CapaSync"""
CFSLDSFAXAPP01,CFSLDSFAXAPP01.adcfs.capita.co.uk,Online,RFDB,ADCFS\SRV_LDS_RightFax,Manual,
CFSLDSFAXAPP01,CFSLDSFAXAPP01.adcfs.capita.co.uk,Online,RFDOCTRANS,ADCFS\SRV_LDS_RightFax,Auto,"sc \\CFSLDSFAXAPP01.adcfs.capita.co.uk start ""RFDOCTRANS"""
CFSLDSFAXAPP01,CFSLDSFAXAPP01.adcfs.capita.co.uk,Online,RFEMAIL,ADCFS\SRV_LDS_RightFax,Manual,
CFSLDSFAXAPP01,CFSLDSFAXAPP01.adcfs.capita.co.uk,Online,RFEMAIL1,ADCFS\SRV_LDS_RightFax,Manual,
CFSLDSFAXAPP01,CFSLDSFAXAPP01.adcfs.capita.co.uk,Online,RFIsoConv,ADCFS\SRV_LDS_RightFax,Auto,"sc \\CFSLDSFAXAPP01.adcfs.capita.co.uk start ""RFIsoConv"""
CFSLDSFAXAPP01,CFSLDSFAXAPP01.adcfs.capita.co.uk,Online,RFMIME,ADCFS\SRV_LDS_RightFax,Manual,
CFSLDSFAXAPP01,CFSLDSFAXAPP01.adcfs.capita.co.uk,Online,RFPAGE,ADCFS\SRV_LDS_RightFax,Auto,"sc \\CFSLDSFAXAPP01.adcfs.capita.co.uk start ""RFPAGE"""
CFSLDSFAXAPP01,CFSLDSFAXAPP01.adcfs.capita.co.uk,Online,RFQUEUE,ADCFS\SRV_LDS_RightFax,Auto,"sc \\CFSLDSFAXAPP01.adcfs.capita.co.uk start ""RFQUEUE"""
CFSLDSFAXAPP01,CFSLDSFAXAPP01.adcfs.capita.co.uk,Online,RFRemote,ADCFS\SRV_LDS_RightFax,Auto,"sc \\CFSLDSFAXAPP01.adcfs.capita.co.uk start ""RFRemote"""
CFSLDSFAXAPP01,CFSLDSFAXAPP01.adcfs.capita.co.uk,Online,RFRPC,ADCFS\SRV_LDS_RightFax,Auto,"sc \\CFSLDSFAXAPP01.adcfs.capita.co.uk start ""RFRPC"""
CFSLDSFAXAPP01,CFSLDSFAXAPP01.adcfs.capita.co.uk,Online,RFSERVER,ADCFS\SRV_LDS_RightFax,Auto,"sc \\CFSLDSFAXAPP01.adcfs.capita.co.uk start ""RFSERVER"""
CFSLDSFAXAPP01,CFSLDSFAXAPP01.adcfs.capita.co.uk,Online,RFWORK1,ADCFS\SRV_LDS_RightFax,Manual,
CFSLDSFAXAPP01,CFSLDSFAXAPP01.adcfs.capita.co.uk,Online,RFWORK2,ADCFS\SRV_LDS_RightFax,Manual,
CFSLDSFAXAPP01,CFSLDSFAXAPP01.adcfs.capita.co.uk,Online,RFWORK3,ADCFS\SRV_LDS_RightFax,Manual,
CFSLDSFAXAPP01,CFSLDSFAXAPP01.adcfs.capita.co.uk,Online,RFWORK4,ADCFS\SRV_LDS_RightFax,Manual,
CFSLDSFAXSQL01,CFSLDSFAXSQL01.adcfs.capita.co.uk,Online,MSSQLSERVER,ADCFS\SRV_LDS_RightFaxSQL,Auto,"sc \\CFSLDSFAXSQL01.adcfs.capita.co.uk start ""MSSQLSERVER"""
CFSLDSFAXSQL01,CFSLDSFAXSQL01.adcfs.capita.co.uk,Online,SQLSERVERAGENT,ADCFS\SRV_LDS_RightFaxSQL,Auto,"sc \\CFSLDSFAXSQL01.adcfs.capita.co.uk start ""SQLSERVERAGENT"""
CFSLDSFP01,CFSLDSFP01.adcfs.capita.co.uk,Online,BackupExecAgentBrowser,ADCFS\srvldsbe,Manual,
CFSLDSFP01,CFSLDSFP01.adcfs.capita.co.uk,Online,BackupExecDeviceMediaService,ADCFS\srvldsbe,Manual,
CFSLDSFP01,CFSLDSFP01.adcfs.capita.co.uk,Online,BackupExecJobEngine,ADCFS\srvldsbe,Manual,
CFSLDSFP01,CFSLDSFP01.adcfs.capita.co.uk,Online,BackupExecRPCService,ADCFS\srvldsbe,Manual,
CFSLDSFP01,CFSLDSFP01.adcfs.capita.co.uk,Online,Enterprise Vault File Placeholder Service,CENTRAL\srvcfsev,Auto,"sc \\CFSLDSFP01.adcfs.capita.co.uk start ""Enterprise Vault File Placeholder Service"""
CFSLDSITIPRI01,CFSLDSITIPRI01.adcfs.capita.co.uk,Online,EQCASSrv,ADCFS\SA_LDSPCOUNTER,Auto,"sc \\CFSLDSITIPRI01.adcfs.capita.co.uk start ""EQCASSrv"""
CFSLDSITIPRI01,CFSLDSITIPRI01.adcfs.capita.co.uk,Online,EQDCESrv,ADCFS\SA_LDSPCOUNTER,Auto,"sc \\CFSLDSITIPRI01.adcfs.capita.co.uk start ""EQDCESrv"""
CFSLDSITIPRI01,CFSLDSITIPRI01.adcfs.capita.co.uk,Online,EQDMESrv,ADCFS\SA_LDSPCOUNTER,Auto,"sc \\CFSLDSITIPRI01.adcfs.capita.co.uk start ""EQDMESrv"""
CFSLDSITIPRI01,CFSLDSITIPRI01.adcfs.capita.co.uk,Online,EQDRESrv,ADCFS\SA_LDSPCOUNTER,Auto,"sc \\CFSLDSITIPRI01.adcfs.capita.co.uk start ""EQDRESrv"""
CFSLDSITIPRI01,CFSLDSITIPRI01.adcfs.capita.co.uk,Online,EQDWSSrv,ADCFS\SA_LDSPCOUNTER,Auto,"sc \\CFSLDSITIPRI01.adcfs.capita.co.uk start ""EQDWSSrv"""
CFSLDSITIPRI01,CFSLDSITIPRI01.adcfs.capita.co.uk,Online,EQSchSrv,ADCFS\SA_LDSPCOUNTER,Auto,"sc \\CFSLDSITIPRI01.adcfs.capita.co.uk start ""EQSchSrv"""
CFSLDSITIPRI01,CFSLDSITIPRI01.adcfs.capita.co.uk,Online,EQSLPSrv,ADCFS\SA_LDSPCOUNTER,Auto,"sc \\CFSLDSITIPRI01.adcfs.capita.co.uk start ""EQSLPSrv"""
CFSLDSRBXAPP01,CFSLDSRBXAPP01.adcfs.capita.co.uk,Online,EQCASSrv,ADCFS\SA_LDSPCOUNTER,Auto,"sc \\CFSLDSRBXAPP01.adcfs.capita.co.uk start ""EQCASSrv"""
CFSLDSRBXAPP01,CFSLDSRBXAPP01.adcfs.capita.co.uk,Online,EQDCESrv,ADCFS\SA_LDSPCOUNTER,Auto,"sc \\CFSLDSRBXAPP01.adcfs.capita.co.uk start ""EQDCESrv"""
CFSLDSRBXAPP01,CFSLDSRBXAPP01.adcfs.capita.co.uk,Online,EQDMESrv,ADCFS\SA_LDSPCOUNTER,Auto,"sc \\CFSLDSRBXAPP01.adcfs.capita.co.uk start ""EQDMESrv"""
CFSLDSRBXAPP01,CFSLDSRBXAPP01.adcfs.capita.co.uk,Online,EQDRESrv,ADCFS\SA_LDSPCOUNTER,Auto,"sc \\CFSLDSRBXAPP01.adcfs.capita.co.uk start ""EQDRESrv"""
CFSLDSRBXAPP01,CFSLDSRBXAPP01.adcfs.capita.co.uk,Online,EQDWSSrv,ADCFS\SA_LDSPCOUNTER,Auto,"sc \\CFSLDSRBXAPP01.adcfs.capita.co.uk start ""EQDWSSrv"""
CFSLDSRBXAPP01,CFSLDSRBXAPP01.adcfs.capita.co.uk,Online,EQSchSrv,ADCFS\SA_LDSPCOUNTER,Auto,"sc \\CFSLDSRBXAPP01.adcfs.capita.co.uk start ""EQSchSrv"""
CFSLDSRBXAPP01,CFSLDSRBXAPP01.adcfs.capita.co.uk,Online,EQSLPSrv,ADCFS\SA_LDSPCOUNTER,Auto,"sc \\CFSLDSRBXAPP01.adcfs.capita.co.uk start ""EQSLPSrv"""
CFSMAYFAXAPP01,CFSMAYFAXAPP01.adcfs.capita.co.uk,Online,CapaSync,adcfs\srv_may_rightfax,Auto,"sc \\CFSMAYFAXAPP01.adcfs.capita.co.uk start ""CapaSync"""
CFSMAYFAXAPP01,CFSMAYFAXAPP01.adcfs.capita.co.uk,Online,MsDtsServer110,NT Service\MsDtsServer110,Auto,"sc \\CFSMAYFAXAPP01.adcfs.capita.co.uk start ""MsDtsServer110"""
CFSMAYFAXAPP01,CFSMAYFAXAPP01.adcfs.capita.co.uk,Online,MSSQLFDLauncher,NT Service\MSSQLFDLauncher,Manual,
CFSMAYFAXAPP01,CFSMAYFAXAPP01.adcfs.capita.co.uk,Online,MSSQLSERVER,NT Service\MSSQLSERVER,Auto,"sc \\CFSMAYFAXAPP01.adcfs.capita.co.uk start ""MSSQLSERVER"""
CFSMAYFAXAPP01,CFSMAYFAXAPP01.adcfs.capita.co.uk,Online,RFDB,adcfs\srv_may_rightfax,Manual,
CFSMAYFAXAPP01,CFSMAYFAXAPP01.adcfs.capita.co.uk,Online,RFDOCTRANS,adcfs\srv_may_rightfax,Auto,"sc \\CFSMAYFAXAPP01.adcfs.capita.co.uk start ""RFDOCTRANS"""
CFSMAYFAXAPP01,CFSMAYFAXAPP01.adcfs.capita.co.uk,Online,RFDOCTRANSOEM,adcfs\srv_may_rightfax,Auto,"sc \\CFSMAYFAXAPP01.adcfs.capita.co.uk start ""RFDOCTRANSOEM"""
CFSMAYFAXAPP01,CFSMAYFAXAPP01.adcfs.capita.co.uk,Online,RFEMAIL,adcfs\srv_may_rightfax,Manual,
CFSMAYFAXAPP01,CFSMAYFAXAPP01.adcfs.capita.co.uk,Online,RFIsoConv,adcfs\srv_may_rightfax,Auto,"sc \\CFSMAYFAXAPP01.adcfs.capita.co.uk start ""RFIsoConv"""
CFSMAYFAXAPP01,CFSMAYFAXAPP01.adcfs.capita.co.uk,Online,RFMIME,adcfs\srv_may_rightfax,Manual,
CFSMAYFAXAPP01,CFSMAYFAXAPP01.adcfs.capita.co.uk,Online,RFPAGE,adcfs\srv_may_rightfax,Auto,"sc \\CFSMAYFAXAPP01.adcfs.capita.co.uk start ""RFPAGE"""
CFSMAYFAXAPP01,CFSMAYFAXAPP01.adcfs.capita.co.uk,Online,RFQUEUE,adcfs\srv_may_rightfax,Auto,"sc \\CFSMAYFAXAPP01.adcfs.capita.co.uk start ""RFQUEUE"""
CFSMAYFAXAPP01,CFSMAYFAXAPP01.adcfs.capita.co.uk,Online,RFRemote,adcfs\srv_may_rightfax,Auto,"sc \\CFSMAYFAXAPP01.adcfs.capita.co.uk start ""RFRemote"""
CFSMAYFAXAPP01,CFSMAYFAXAPP01.adcfs.capita.co.uk,Online,RFRPC,adcfs\srv_may_rightfax,Auto,"sc \\CFSMAYFAXAPP01.adcfs.capita.co.uk start ""RFRPC"""
CFSMAYFAXAPP01,CFSMAYFAXAPP01.adcfs.capita.co.uk,Online,RFSERVER,adcfs\srv_may_rightfax,Auto,"sc \\CFSMAYFAXAPP01.adcfs.capita.co.uk start ""RFSERVER"""
CFSMAYFAXAPP01,CFSMAYFAXAPP01.adcfs.capita.co.uk,Online,RFWORK1,adcfs\srv_may_rightfax,Manual,
CFSMAYFAXAPP01,CFSMAYFAXAPP01.adcfs.capita.co.uk,Online,RFWORK2,adcfs\srv_may_rightfax,Manual,
CFSMAYFAXAPP01,CFSMAYFAXAPP01.adcfs.capita.co.uk,Online,RFWORK3,adcfs\srv_may_rightfax,Manual,
CFSMAYFAXAPP01,CFSMAYFAXAPP01.adcfs.capita.co.uk,Online,SQLSERVERAGENT,NT Service\SQLSERVERAGENT,Auto,"sc \\CFSMAYFAXAPP01.adcfs.capita.co.uk start ""SQLSERVERAGENT"""
CFSNHREGFP01,CFSNHREGFP01.adcfs.capita.co.uk,Online,Enterprise Vault File Placeholder Service,CENTRAL\srvcfsev,Auto,"sc \\CFSNHREGFP01.adcfs.capita.co.uk start ""Enterprise Vault File Placeholder Service"""
CFSNTHCMS01,CFSNTHCMS01.adcfs.capita.co.uk,Online,DataService,.\RedDotUser,Auto,"sc \\CFSNTHCMS01.adcfs.capita.co.uk start ""DataService"""
CFSNTHCMS01,CFSNTHCMS01.adcfs.capita.co.uk,Online,ObjectService,.\RedDotUser,Auto,"sc \\CFSNTHCMS01.adcfs.capita.co.uk start ""ObjectService"""
CFSNTHCMS01,CFSNTHCMS01.adcfs.capita.co.uk,Online,PageBuilderService,.\RedDotUser,Auto,"sc \\CFSNTHCMS01.adcfs.capita.co.uk start ""PageBuilderService"""
CFSNTHCMS01,CFSNTHCMS01.adcfs.capita.co.uk,Online,ProcessServerService,.\RedDotUser,Auto,"sc \\CFSNTHCMS01.adcfs.capita.co.uk start ""ProcessServerService"""
CFSNTHCMS01,CFSNTHCMS01.adcfs.capita.co.uk,Online,RDCMSStarterService,.\RedDotUser,Auto,"sc \\CFSNTHCMS01.adcfs.capita.co.uk start ""RDCMSStarterService"""
CFSNTHCMS01,CFSNTHCMS01.adcfs.capita.co.uk,Online,RdInteropService2,.\RedDotUser,Auto,"sc \\CFSNTHCMS01.adcfs.capita.co.uk start ""RdInteropService2"""
CFSNTHCMS01,CFSNTHCMS01.adcfs.capita.co.uk,Online,WebClientService,.\RedDotUser,Auto,"sc \\CFSNTHCMS01.adcfs.capita.co.uk start ""WebClientService"""
CFSNTHCMSSQL03,CFSNTHCMSSQL03.adcfs.capita.co.uk,Online,MsDtsServer110,ADCFS\svcSQL,Manual,
CFSNTHCMSSQL03,CFSNTHCMSSQL03.adcfs.capita.co.uk,Online,MSSQLFDLauncher,NT Service\MSSQLFDLauncher,Manual,
CFSNTHCMSSQL03,CFSNTHCMSSQL03.adcfs.capita.co.uk,Online,MSSQLSERVER,ADCFS\svcSQL,Auto,"sc \\CFSNTHCMSSQL03.adcfs.capita.co.uk start ""MSSQLSERVER"""
CFSNTHCMSSQL03,CFSNTHCMSSQL03.adcfs.capita.co.uk,Online,MSSQLServerOLAPService,ADCFS\svcSQL,Manual,
CFSNTHCMSSQL03,CFSNTHCMSSQL03.adcfs.capita.co.uk,Online,ReportServer,ADCFS\svcSQL,Manual,
CFSNTHCMSSQL03,CFSNTHCMSSQL03.adcfs.capita.co.uk,Online,SQLSERVERAGENT,ADCFS\svcSQL,Manual,
CFSNTHINS01,CFSNTHINS01.adcfs.capita.co.uk,Online,BackupExecAgentBrowser,adcfs\srvbeelevated,Auto,"sc \\CFSNTHINS01.adcfs.capita.co.uk start ""BackupExecAgentBrowser"""
CFSNTHINS01,CFSNTHINS01.adcfs.capita.co.uk,Online,BackupExecDeviceMediaService,adcfs\srvbeelevated,Auto,"sc \\CFSNTHINS01.adcfs.capita.co.uk start ""BackupExecDeviceMediaService"""
CFSNTHINS01,CFSNTHINS01.adcfs.capita.co.uk,Online,BackupExecJobEngine,adcfs\srvbeelevated,Auto,"sc \\CFSNTHINS01.adcfs.capita.co.uk start ""BackupExecJobEngine"""
CFSNTHINS01,CFSNTHINS01.adcfs.capita.co.uk,Online,BackupExecRPCService,adcfs\srvbeelevated,Auto,"sc \\CFSNTHINS01.adcfs.capita.co.uk start ""BackupExecRPCService"""
CFSNTHITIDC01,CFSNTHITIDC01.adcfs.capita.co.uk,Online,BackupExecAgentBrowser,adcfs\srvbeelevated,Auto,"sc \\CFSNTHITIDC01.adcfs.capita.co.uk start ""BackupExecAgentBrowser"""
CFSNTHITIDC01,CFSNTHITIDC01.adcfs.capita.co.uk,Online,BackupExecDeviceMediaService,adcfs\srvbeelevated,Auto,"sc \\CFSNTHITIDC01.adcfs.capita.co.uk start ""BackupExecDeviceMediaService"""
CFSNTHITIDC01,CFSNTHITIDC01.adcfs.capita.co.uk,Online,BackupExecJobEngine,adcfs\srvbeelevated,Auto,"sc \\CFSNTHITIDC01.adcfs.capita.co.uk start ""BackupExecJobEngine"""
CFSNTHITIDC01,CFSNTHITIDC01.adcfs.capita.co.uk,Online,BackupExecRPCService,adcfs\srvbeelevated,Auto,"sc \\CFSNTHITIDC01.adcfs.capita.co.uk start ""BackupExecRPCService"""
CFSNTHITIDC02,CFSNTHITIDC02.adcfs.capita.co.uk,Online,BackupExecAgentBrowser,adcfs\srvbeelevated,Auto,"sc \\CFSNTHITIDC02.adcfs.capita.co.uk start ""BackupExecAgentBrowser"""
CFSNTHITIDC02,CFSNTHITIDC02.adcfs.capita.co.uk,Online,BackupExecDeviceMediaService,adcfs\srvbeelevated,Auto,"sc \\CFSNTHITIDC02.adcfs.capita.co.uk start ""BackupExecDeviceMediaService"""
CFSNTHITIDC02,CFSNTHITIDC02.adcfs.capita.co.uk,Online,BackupExecJobEngine,adcfs\srvbeelevated,Auto,"sc \\CFSNTHITIDC02.adcfs.capita.co.uk start ""BackupExecJobEngine"""
CFSNTHITIDC02,CFSNTHITIDC02.adcfs.capita.co.uk,Online,BackupExecRPCService,adcfs\srvbeelevated,Auto,"sc \\CFSNTHITIDC02.adcfs.capita.co.uk start ""BackupExecRPCService"""
CFSNTHITIKMS01,,Request Timed Out,NA,NA,NA,
CFSNTHLDCORE01,CFSNTHLDCORE01.adcfs.capita.co.uk,Online,Intel Scheduler,adcfs\srvlandesk,Auto,"sc \\CFSNTHLDCORE01.adcfs.capita.co.uk start ""Intel Scheduler"""
CFSNTHLDNCTX01,CFSNTHLDNCTX01.adcfs.capita.co.uk,Online,CitrixICAFileSigningService,.\CitrixICASigner,Disabled,
CFSNTHLDNCTX01,CFSNTHLDNCTX01.adcfs.capita.co.uk,Online,cpsvc,.\Ctx_SmaUser,Auto,"sc \\CFSNTHLDNCTX01.adcfs.capita.co.uk start ""cpsvc"""
CFSNTHLDSQL01,CFSNTHLDSQL01.adcfs.capita.co.uk,Online,MSSQLSERVER,ADCFS\svcSQL,Auto,"sc \\CFSNTHLDSQL01.adcfs.capita.co.uk start ""MSSQLSERVER"""
CFSNTHMYSHARESD,,Online,NA,NA,NA,
CFSNTHVCENTER01,CFSNTHVCENTER01.adcfs.capita.co.uk,Online,MSSQLSERVER,adcfs\svc_ldap_vcr,Auto,"sc \\CFSNTHVCENTER01.adcfs.capita.co.uk start ""MSSQLSERVER"""
CFSNTHVCENTER01,CFSNTHVCENTER01.adcfs.capita.co.uk,Online,SQLSERVERAGENT,adcfs\svc_ldap_vcr,Auto,"sc \\CFSNTHVCENTER01.adcfs.capita.co.uk start ""SQLSERVERAGENT"""
CFSNTHVCENTER01,CFSNTHVCENTER01.adcfs.capita.co.uk,Online,ssotomcat,ADCFS\svc_ldap_vcr,Auto,"sc \\CFSNTHVCENTER01.adcfs.capita.co.uk start ""ssotomcat"""
